Source,Target
219343,53141
219163,53141
199017,53141
219247,53141
219160,53141
218280,53141
251684,53141
252235,53141
219159,53141
218281,53141
251732,53141
219158,53141
252236,53141
252301,53141
91973,53141
202898,53141
202899,53141
202978,53141
202900,53141
200912,53141
200919,53141
91695,53141
201008,53141
201009,53141
201010,53141
200918,53141
199006,53141
218661,53141
200920,53141
199004,53141
218549,53141
200923,53141
199002,53141
218437,53141
200922,53141
199003,53141
224548,53141
200913,53141
200965,53141
225588,53141
224713,53141
200915,53141
199014,53141
219100,53141
200921,53141
199005,53141
200914,53141
224467,53141
224600,53141
200924,53141
200925,53141
199000,53141
218325,53141
199001,53141
218381,53141
224466,53141
200917,53141
91696,53141
201060,53141
201061,53141
201062,53141
200926,53141
91693,53141
200910,53141
200911,53141
200927,53141
200916,53141
224468,53141
224709,53141
224708,53141
224720,53141
224714,53141
224710,53141
224712,53141
224724,53141
224718,53141
224715,53141
199975,53141
201176,53141
199010,53141
199982,53141
199012,53141
199980,53141
199009,53141
199981,53141
199011,53141
199992,53141
91703,53141
201351,53141
201352,53141
199990,53141
91700,53141
201226,53141
201227,53141
201228,53141
199988,53141
201173,53141
91706,53141
201481,53141
201482,53141
201483,53141
91699,53141
199983,53141
199013,53141
201164,53141
91710,53141
201712,53141
201713,53141
199991,53141
91702,53141
201289,53141
201290,53141
201291,53141
222234,53141
201174,53141
91709,53141
201649,53141
201650,53141
201651,53141
201175,53141
91705,53141
201418,53141
201419,53141
201420,53141
199987,53141
222235,53141
222663,53141
200319,53141
223587,53141
202527,53141
229003,53141
199979,53141
199008,53141
218717,53141
199925,53141
226053,53141
201113,53141
199934,53141
91708,53141
201596,53141
201597,53141
201598,53141
199928,53141
221655,53141
221848,53141
199926,53141
221656,53141
221739,53141
91697,53141
199932,53141
221657,53141
221906,53141
221654,53141
199933,53141
91707,53141
201544,53141
201545,53141
201546,53141
199927,53141
218279,53141
221791,53141
53125,53141
91689,53141
91690,53141
202981,53141
201842,53141
91711,53141
201773,53141
201775,53141
91712,53141
201841,53141
201774,53141
91692,53141
200878,53141
200879,53141
200880,53141
200881,53141
53122,53141
91586,53141
91587,53141
91356,53141
199256,53141
199257,53141
91594,53141
200493,53141
200494,53141
199259,53141
199260,53141
199258,53141
91354,53141
199172,53141
199173,53141
91592,53141
200409,53141
200410,53141
199175,53141
199176,53141
199174,53141
200588,53141
200535,53141
200534,53141
91595,53141
91596,53141
91355,53141
199214,53141
199215,53141
91593,53141
200451,53141
200452,53141
91588,53141
200236,53141
200237,53141
200238,53141
200239,53141
91353,53141
199130,53141
199131,53141
91591,53141
200367,53141
200368,53141
199133,53141
199134,53141
199132,53141
91352,53141
199088,53141
199089,53141
91589,53141
200275,53141
200276,53141
199090,53141
53128,53141
91828,53141
91829,53141
91840,53141
91841,53141
91830,53141
202306,53141
202307,53141
202308,53141
202309,53141
91975,53141
202974,53141
202975,53141
202983,53141
202984,53141
200966,53141
199993,53141
200329,53141
202528,53141
199935,53141
53119,53141
91463,53141
91464,53141
199758,53141
91465,53141
199725,53141
199726,53141
199728,53141
91466,53141
199756,53141
199757,53141
199727,53141
53116,53141
91344,53141
91345,53141
199351,53141
91359,53141
199297,53141
199298,53141
199300,53141
91360,53141
199349,53141
199350,53141
199299,53141
53121,53141
91537,53141
91538,53141
200077,53141
91542,53141
200030,53141
91543,53141
200029,53141
91539,53141
199886,53141
199887,53141
199888,53141
199889,53141
199989,53141
71971,189957
60782,168201
60777,168201
60808,170383
60811,170645
60775,168025
60257,154331
60664,158687
60791,169337
60827,161043
60692,161043
60732,164451
60827,164451
60677,159821
264878,72123
211772,72123
22554,72123
211277,72123
211773,72123
192286,212896
215189,72772
31505,72772
83763,72772
26861,67725
9554,67725
72046,190690
73016,194364
194374,194364
282954,192061
72468,192061
191990,192061
215075,250659
193924,216355
73016,194367
194374,194367
216409,251139
216409,251140
216409,251141
216409,251138
73016,194368
194374,194368
73016,194371
194374,194371
73016,194370
194374,194370
73016,194369
194374,194369
73016,194365
194374,194365
216409,251142
73016,194366
194374,194366
73016,194363
194374,194363
249249,73022
273914,73022
194386,73022
250656,73022
205475,73022
250661,73022
194356,73022
194355,73022
189640,73022
194343,73022
33337,73022
72087,73022
193924,216356
216409,251143
72671,193184
193184,215058
215058,250628
250616,264485
193184,215057
72046,53287
192421,53287
213619,53287
3652,53287
28430,53287
192469,53287
53287,92377
92377,92377
205423,92377
72630,92377
72634,92377
72633,92377
72632,92377
72631,92377
190680,92377
92377,205423
215792,72639
215915,72639
28931,72639
215792,72630
215915,72630
30089,72630
212887,72630
28931,72630
215792,72634
215915,72634
30089,72634
212887,72634
28931,72634
215792,72633
215915,72633
30089,72633
212887,72633
28931,72633
215792,72632
215915,72632
30089,72632
212887,72632
28931,72632
215792,72631
215915,72631
30089,72631
212887,72631
28931,72631
193870,215915
215792,72641
215915,72641
28931,72641
193914,72089
72896,72089
72084,72089
22142,72089
191086,72089
215792,72640
215915,72640
28931,72640
72046,190680
72529,192286
72529,192288
72121,191198
191199,191198
72046,72121
22554,72121
211277,72121
211773,72121
72121,191199
264485,53612
215057,53612
250618,53612
3655,53612
264485,250618
215057,250618
250618,250618
250618,264493
264485,250617
215057,250617
264485,250620
215057,250620
264495,273768
250618,264496
250618,264494
3652,53290
265062,193924
273982,193924
193911,193924
72897,193924
251110,193924
251105,193924
251106,193924
251107,193924
251108,193924
251109,193924
251101,193924
251111,193924
251112,193924
251113,193924
251102,193924
251103,193924
251104,193924
251100,193924
193923,72649
193160,72649
29261,72649
193923,215005
193160,215005
251110,264878
251105,264878
251106,264878
251107,264878
251108,264878
251109,264878
251101,264878
251111,264878
251102,264878
251103,264878
251104,264878
251100,264878
193911,193923
72897,193923
251110,193923
251105,193923
251106,193923
251107,193923
251108,193923
251109,193923
251101,193923
251111,193923
251112,193923
251113,193923
251102,193923
251103,193923
251104,193923
251100,193923
215075,193923
72646,193160
193924,216360
193924,216362
216072,251036
264938,251036
193914,193912
72896,193912
215062,250634
3652,53291
92658,205679
3659,54031
71993,190170
71993,190171
71993,190177
71993,190176
29757,72681
193531,190215
210683,190215
71998,190215
72006,190215
262660,190215
268099,190215
210630,190215
210794,190215
210632,190215
210682,190215
210743,190215
210680,190215
210732,190215
210689,190215
210627,190215
210795,190215
210789,190215
210685,190215
210624,190215
210740,190215
210735,190215
268095,190215
268094,190215
210634,190215
210679,190215
268096,190215
210833,190215
210796,190215
210739,190215
210626,190215
210675,190215
210678,190215
210785,190215
210737,190215
210690,190215
210688,190215
190305,190215
210741,190215
210779,190215
210691,190215
210734,190215
210777,190215
210787,190215
210629,190215
210782,190215
210738,190215
268097,190215
268093,190215
268098,190215
210736,190215
210623,190215
210633,190215
210792,190215
210635,190215
190306,190215
190307,190215
190308,190215
190309,190215
190310,190215
210862,190215
190312,190215
72840,190215
247339,190215
190687,190215
210742,190215
210681,190215
247313,190215
210684,190215
210791,190215
210733,190215
210790,190215
210676,190215
210783,190215
193895,198767
205495,198767
84424,198767
274103,283648
165323,207438
200964,225580
94296,57
191172,57
52423,57
52528,57
3282,57
52529,57
52626,57
51,57
52628,57
52524,57
52432,57
52431,57
52720,57
52918,57
52825,57
3278,57
52827,57
52530,57
52627,57
52427,57
52430,57
52624,57
3281,57
52921,57
52425,57
3280,57
3279,57
52527,57
52826,57
3277,57
3274,57
52920,57
52621,57
52531,57
52828,57
52922,57
52625,57
52923,57
52623,57
3276,57
52924,57
52622,57
52525,57
52428,57
52523,57
52526,57
52925,57
52630,57
52629,57
52426,57
52821,57
52819,57
52820,57
52725,57
52722,57
52724,57
52723,57
52729,57
52727,57
52721,57
52726,57
52728,57
52522,57
52424,57
52429,57
52919,57
52824,57
44,57
52822,57
21806,57
192560,57
1,57
4169,57
3,57
300,57
302,57
5,57
303,57
304,57
305,57
301,57
306,57
307,57
299,57
308,57
8,57
618,57
620,57
7,57
523,57
503,57
522,57
514,57
516,57
504,57
505,57
509,57
510,57
511,57
508,57
512,57
517,57
507,57
506,57
502,57
521,57
513,57
518,57
524,57
520,57
519,57
515,57
970,57
971,57
5274,57
5276,57
5275,57
13,57
860,57
10856,57
11077,57
10,57
872,57
873,57
10966,57
10967,57
10968,57
10969,57
10970,57
10971,57
10972,57
10973,57
10974,57
10965,57
10964,57
67955,57
874,57
4,57
6,57
11,57
9,57
969,57
12,57
11278,57
11277,57
1146,57
5166,57
59,57
55742,57
94029,57
55740,57
93819,57
55741,57
93924,57
55739,57
93714,57
1070,57
12086,57
1068,57
11736,57
1069,57
11911,57
1067,57
11561,57
5295,57
5296,57
58113,57
5266,57
5268,57
75006,57
57,57
32,57
55859,57
55858,57
55845,57
50107,57
55860,57
36,57
55851,57
2853,57
3839,57
49977,57
101285,57
55861,57
55857,57
49872,57
55864,57
55856,57
55855,57
55852,57
55866,57
55850,57
55854,57
55853,57
55867,57
55849,57
55865,57
55869,57
55868,57
55863,57
55862,57
44518,57
55846,57
37,57
38,57
55847,57
28,57
2948,57
5269,57
2949,57
48233,57
48234,57
48235,57
75299,57
75297,57
75301,57
75302,57
48236,57
75397,57
75395,57
75398,57
75394,57
75399,57
75396,57
48237,57
48238,57
75579,57
75580,57
75577,57
75304,57
75578,57
75576,57
48239,57
48240,57
48241,57
48246,57
48242,57
48243,57
48244,57
48245,57
5270,57
27,57
2852,57
26,57
48334,57
47486,57
2753,57
2754,57
47261,57
74765,57
74764,57
74763,57
74762,57
74761,57
74760,57
74766,57
2756,57
2751,57
47073,57
47860,57
2764,57
5340,57
5350,57
5341,57
5342,57
5343,57
5344,57
5345,57
5346,57
5347,57
5348,57
5349,57
5351,57
5352,57
5353,57
5354,57
5355,57
5272,57
2757,57
2758,57
2760,57
92109,57
92112,57
92121,57
46,57
30,57
92670,57
55,57
3172,57
5267,57
51709,57
3179,57
45190,57
3182,57
3178,57
54,57
101286,57
3175,57
3180,57
3171,57
5313,57
52,57
3185,57
5312,57
5315,57
5321,57
5316,57
5318,57
5320,57
5317,57
5322,57
5319,57
5324,57
5323,57
5325,57
5326,57
3184,57
3177,57
53,57
3173,57
86025,57
3181,57
5297,57
5298,57
58289,57
58299,57
58293,57
58290,57
58292,57
58297,57
58286,57
58300,57
58298,57
58288,57
58295,57
58291,57
58294,57
58301,57
5299,57
58296,57
58287,57
34,57
5314,57
51710,57
3186,57
3183,57
50113,57
50345,57
50101,57
50102,57
50242,57
50231,57
3052,57
3060,57
50108,57
49980,57
49861,57
50237,57
49863,57
49986,57
50109,57
50230,57
49996,57
3075,57
3067,57
3064,57
49979,57
50110,57
3053,57
49983,57
50105,57
50223,57
50229,57
49857,57
3050,57
49868,57
3058,57
49982,57
49997,57
49998,57
50116,57
3072,57
49856,57
50111,57
50344,57
50246,57
50235,57
50119,57
49999,57
50236,57
50245,57
49874,57
3073,57
49867,57
50112,57
50225,57
3071,57
49853,57
50241,57
50238,57
49981,57
103348,57
5278,57
5277,57
5279,57
3074,57
108052,57
72541,57
31,57
3283,57
3284,57
3285,57
3286,57
3287,57
3288,57
105216,57
63743,57
5329,57
5330,57
5332,57
5331,57
5334,57
5333,57
5335,57
5337,57
5336,57
5338,57
5339,57
5280,57
5364,57
5363,57
5366,57
5371,57
5374,57
5360,57
5362,57
5372,57
5367,57
5373,57
5370,57
5361,57
5365,57
5369,57
5368,57
5085,57
2316,57
25,57
23,57
22,57
2397,57
5328,57
5327,57
2314,57
45826,57
45827,57
24,57
2577,57
2573,57
2306,57
2305,57
2576,57
2572,57
2221,57
5289,57
57500,57
57501,57
5290,57
5288,57
5291,57
2762,57
2574,57
2575,57
21,57
2312,57
2304,57
5281,57
5282,57
5292,57
20,57
2217,57
5283,57
2216,57
3661,57
3662,57
3660,57
54140,57
54138,57
54139,57
54137,57
54141,57
35,57
3651,57
3652,57
3653,57
3654,57
3655,57
3656,57
3657,57
3658,57
3659,57
2213,57
2218,57
2223,57
2219,57
2215,57
2214,57
44515,57
2660,57
2661,57
2313,57
282858,57
83674,57
39,57
72629,57
194665,57
67705,57
1133,57
1134,57
1140,57
1138,57
1137,57
1136,57
1135,57
1139,57
1141,57
1142,57
1143,57
1085,57
1083,57
1087,57
1086,57
55746,57
55745,57
1074,57
1088,57
1098,57
1123,57
1076,57
1090,57
1117,57
1094,57
1116,57
1132,57
1078,57
1079,57
1110,57
1106,57
1107,57
1108,57
1144,57
1104,57
1092,57
1096,57
1102,57
1109,57
1075,57
1095,57
1099,57
55744,57
55743,57
1071,57
1091,57
1127,57
1131,57
1112,57
1103,57
1080,57
1128,57
1130,57
1120,57
1119,57
1118,57
1072,57
1100,57
1111,57
1093,57
1129,57
1125,57
1101,57
1081,57
1124,57
1145,57
1122,57
1126,57
1089,57
1105,57
1114,57
1115,57
1073,57
1113,57
1097,57
1077,57
5293,57
198634,57
29,57
58961,57
58763,57
59239,57
60215,57
60048,57
59655,57
60874,57
60190,57
59660,57
58758,57
60047,57
59585,57
59622,57
58525,57
58527,57
58519,57
60703,57
58982,57
49860,57
61545,57
58958,57
60694,57
60691,57
59553,57
60823,57
60083,57
60820,57
60078,57
60280,57
60917,57
60916,57
60897,57
61306,57
59194,57
60903,57
60142,57
61515,57
60170,57
61725,57
59204,57
60718,57
61542,57
59274,57
59257,57
60713,57
59265,57
60762,57
59571,57
60146,57
60894,57
60738,57
58970,57
60834,57
58936,57
58531,57
60797,57
59649,57
61733,57
60183,57
60771,57
59552,57
60225,57
59595,57
61316,57
58938,57
60652,57
60149,57
60100,57
60683,57
5311,57
5310,57
5309,57
5308,57
5307,57
5306,57
5305,57
5304,57
5303,57
5302,57
5301,57
5300,57
3081,57
60659,57
59181,57
58761,57
59203,57
59163,57
59247,57
49360,57
60732,57
59575,57
48578,57
61543,57
61516,57
61547,57
59250,57
61727,57
59569,57
59609,57
60126,57
60278,57
60197,57
60176,57
61327,57
59559,57
61317,57
60861,57
59699,57
59228,57
60848,57
60884,57
60860,57
60843,57
60789,57
50451,57
60730,57
60741,57
58765,57
79057,57
58738,57
60266,57
60050,57
60140,57
59183,57
60736,57
60173,57
59706,57
58940,57
59206,57
59249,57
60129,57
59513,57
59180,57
60208,57
61513,57
58742,57
60186,57
59200,57
59161,57
60677,57
59222,57
59173,57
59198,57
59252,57
61528,57
49875,57
60188,57
60747,57
59216,57
60168,57
59521,57
61500,57
58930,57
59689,57
59197,57
60194,57
58962,57
59601,57
60282,57
59525,57
59602,57
60778,57
59679,57
60663,57
60210,57
59690,57
60726,57
58954,57
58767,57
58745,57
59656,57
59215,57
60914,57
60913,57
60041,57
60688,57
61717,57
61536,57
59691,57
61308,57
59666,57
59661,57
61720,57
61726,57
50233,57
61307,57
60880,57
60908,57
61313,57
61534,57
59677,57
60919,57
59692,57
59681,57
59664,57
60855,57
60863,57
60864,57
60865,57
60866,57
60867,57
60868,57
60869,57
60870,57
60871,57
61538,57
49869,57
61310,57
